bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
22426,Transmetropolitan  Vol. 7: Spider's Thrash,Warren Ellis/Darick Robertson/Rodney Ramos/Darren Aronofsky,4.32,1563898942,9781563898945,eng,144,745,88,11/1/2002,Vertigo
22434,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11,0141011114,9780141011110,en-US,592,340,22,2/24/2005,Penguin
22436,The Meaning of Relativity (Science Library),Albert Einstein/Brian Greene,4.32,0691120277,9780691120270,en-US,200,26,2,11/21/2004,Princeton University Press
22438,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11,0736697500,9780736697507,eng,16,19,5,2/24/2004,Books on Tape
22473,On the Origins of War and the Preservation of Peace,Donald Kagan,4.01,0385423756,9780385423755,eng,573,520,30,1/1/1996,Anchor
22474,The Origins of Totalitarianism,Hannah Arendt,4.28,0805242252,9780805242256,eng,674,77,11,3/1/2004,Schocken Books
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,0618057072,9780618057078,eng,491,3473,426,8/15/2000,Mariner Books
22485,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,4.02,0061196673,9780061196676,eng,176,173,17,2/6/2007,Harper Perennial
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54,0933121296,9780933121294,eng,363,129,6,12/1/1991,Black Classic Press
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,Aldon D. Morris,4.05,0029221307,9780029221303,en-US,368,151,13,9/15/1986,Free Press
22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,Neil deGrasse Tyson/Stephen Tyson,4.17,0385488378,9780385488372,eng,352,86,4,7/13/1998,Main Street Books
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02,0385488351,9780385488358,eng,318,305,27,7/14/1997,Main Street Books
22543,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,4.1,0393062244,9780393062243,eng,384,9837,552,1/17/2007,W. W. Norton  Company
22547,Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23,0967575605,9780967575605,en-US,282,54,5,10/1/2003,Monolith Graphics
22549,The Dark Tower (The Dark Tower #7),Stephen King,4.28,0340827211,9780340827215,eng,686,362,40,9/21/2004,Hodder & Stoughton
22554,Gunslinger,Ed Dorn,4.11,0822309327,9780822309321,eng,224,247,24,8/22/1989,Duke University Press Books
22575,Sit  Walk  Stand,Watchman Nee,4.42,0842358935,9780842358934,eng,80,2663,141,11/4/1977,Tyndale House Publishers
22583,The Minority Report: 18 Classic Stories,Philip K. Dick/James Tiptree Jr.,4.19,0806523794,9780806523798,eng,380,456,40,5/1/2002,Citadel
22590,Ubik,Philip K. Dick/David Alabort/Manuel Espín,4.09,8498000831,9780582461536,spa,288,745,47,5/1/2006,La factoría de ideas
22591,The Best of Philip K. Dick,Philip K. Dick/John Brunner,4.22,0345253590,9780345253590,eng,450,622,33,2/12/1978,Del Rey Books (NY)
22602,Carly's Sound,Ali Vali,4.21,1933110457,9780582461536,eng,212,454,11,6/1/2006,Bold Strokes Books
22616,The System of Objects,Jean Baudrillard/James Benedict,4.01,1844670538,9780582461536,eng,224,1002,27,1/17/2006,Verso
22632,The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),Plato/G.M.A. Grube/John M. Cooper,4.08,0872205541,9780872205543,eng,58,745,344,6/1/2001,Hackett Publishing Company
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11,0373713444,9780373713448,eng,299,560,33,5/9/2006,Harlequin Special Releases
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,4.36,1591162025,9781591162025,eng,206,5862,55,1/14/2004,VIZ Media LLC
22784,犬夜叉 8,Rumiko Takahashi,4.26,4091252087,9780582461536,jpn,192,16,0,11/18/1998,小学館
22786,犬夜叉 7,Rumiko Takahashi,4.27,4091252079,9780582461536,jpn,192,15,0,8/8/1998,小学館
22789,犬夜叉 24,Rumiko Takahashi,4.26,4091256449,9780582461536,jpn,192,11,1,12/18/2001,小学館
22799,犬夜叉 28,Rumiko Takahashi,4.29,4091256481,9780582461536,jpn,192,12,1,12/5/2002,小学館
22801,犬夜叉 4,Rumiko Takahashi,4.29,4091252044,9780582461536,jpn,192,15,0,12/10/1997,小学館
22802,犬夜叉 22,Rumiko Takahashi,4.25,4091256422,9780582461536,jpn,192,13,1,8/9/2001,小学館
22803,犬夜叉 26,Rumiko Takahashi,4.28,4091256465,9780582461536,jpn,192,11,1,6/18/2002,小学館
22804,犬夜叉 12,Rumiko Takahashi,4.25,4091255825,9780582461536,jpn,192,13,0,9/18/1999,小学館
22805,犬夜叉 17,Rumiko Takahashi,4.25,4091255876,9780582461536,jpn,192,14,1,8/9/2000,小学館
22807,犬夜叉 14,Rumiko Takahashi,4.3,4091255841,9780582461536,jpn,192,13,1,2/18/2000,小学館
22816,犬夜叉 10,Rumiko Takahashi,4.28,4091252109,9780582461536,jpn,192,15,0,4/17/1999,小学館
22817,犬夜叉 1,Rumiko Takahashi,4.27,409125201X,9780582461536,jpn,192,41,3,4/18/1997,小学館
22820,犬夜叉  27,Rumiko Takahashi,4.28,4091256473,9780582461536,jpn,192,12,1,9/18/2002,小学館
22822,The Return of Lum  Volume 5: Feudal Furor (Urusei Yatsura  #6),Rumiko Takahashi,4.04,1569312109,9781569312100,en-US,200,27,0,12/6/1997,Viz Media
22826,Lamu: Urusei Yatsura  3,Rumiko Takahashi,4.08,8484497283,9780582461536,spa,416,38,0,8/30/2005,Glénat
22831,The Return of Lum  Volume 1: Urusei Yatsura (Urusei Yatsura  #2),Rumiko Takahashi,4.11,1569310351,9781569310359,eng,208,72,4,6/5/1995,Viz Media
22834,らんま½ 12,Rumiko Takahashi,4.06,409126512X,9780582461536,jpn,176,0,0,9/18/2002,小学館 [Shōgakukan]
22835,Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),Rumiko Takahashi,4.11,1591162866,9781591162865,eng,200,1102,19,8/17/2004,VIZ Media LLC
22867,A Man Rides Through (Mordant's Need  #2),Stephen R. Donaldson,4.02,0345459849,9780345459848,eng,672,11246,148,6/3/2003,Del Rey
22871,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,4.15,0553071793,9780553071795,eng,617,4544,69,6/1/1994,Spectra
22877,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08,0553562606,9780553562606,eng,518,5460,89,10/21/2009,Spectra
22904,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins,4.35,0805210555,9780805210552,eng,486,745,381,11/14/1995,Schocken
22912,Collected Stories,Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici,4.35,0679423036,9780679423034,eng,566,445,30,10/26/1993,Knopf
22913,Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka,4.17,0816615152,9780816615155,eng,136,1287,45,10/31/1986,Univ Of Minnesota Press
22914,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,4.46,0393058484,9780393058482,eng,462,3132,103,9/17/2004,W. W. Norton  Company
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,4.3,0517229250,9780517229255,en-US,680,4420,165,10/3/2006,Gramercy Books
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.3,0553382160,9780553382167,eng,299,877,55,1/1/2003,Bantam
22966,Lidia's Family Table,Lidia Matticchio Bastianich/David Nussbaum/Christopher Hirsheimer,4.22,1400040353,9781400040353,eng,448,532,23,11/23/2004,Knopf Publishing Group
22967,Lidia's Italy,Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer,4.21,1400040361,9781400040360,en-US,384,637,24,4/10/2007,Knopf Publishing Group
22969,La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast,Lidia Matticchio Bastianich/Jay Jacobs,4.14,0767914228,9780767914222,en-GB,288,48,3,4/8/2003,Clarkson Potter
22994,Selected Verse,Federico García Lorca/Christopher Maurer,4.43,0374528551,9780374528553,eng,432,189,14,6/9/2004,Farrar  Straus and Giroux
23003,Christian Theology: An Introduction,Alister E. McGrath,4.04,1405153601,9781405153607,eng,534,1178,48,11/13/2006,Blackwell Publishers
23007,The Time of Our Singing,Richard Powers,4.25,0099453835,9780099453833,eng,631,1836,245,2/5/2004,Vintage
23009,The Christian Theology Reader,Alister E. McGrath,4.17,140515358X,9781405153584,eng,744,244,11,9/1/2006,Blackwell Publishers
23056,Image-Music-Text,Roland Barthes/Stephen Heath,4.1,0006861350,9780006861355,eng,220,3209,41,9/13/1993,Fontana Press
23063,The Pleasure of the Text,Roland Barthes/Richard Miller,4.02,0224011871,9780224011877,eng,80,19,1,2/12/1976,Jonathan Cape
23080,Le Nom de la rose,Umberto Eco/Jean-Noël Schifano,4.12,2253033138,9780582461536,fre,299,745,49,11/2/1983,Le Livre de Poche
23183,The Book of Questions,Pablo Neruda/William O'Daly,4.04,1556591608,9781556591600,eng,96,2180,224,4/1/2001,Copper Canyon Press
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan,4.1,1578050499,9781578050499,eng,304,679,53,7/17/2001,Sierra Club Books
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,0060874309,9780060874308,eng,268,11056,366,12/26/2006,HarperTempest
23224,Darkest Hour (The Mediator  #4),Meg Cabot,4.17,0060725141,9780060725143,eng,316,745,47,12/28/2004,HarperCollins
23233,Ten Things I Hate about You,David Levithan,4.11,0439087309,9780439087308,eng,170,1435,65,6/1/1999,Scholastic
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,019289322X,9780192893222,eng,352,359,18,1/18/2001,Oxford University Press  USA
23260,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner,4.06,0192854178,9780192854179,eng,288,24,4,10/18/2001,OUP Oxford
23261,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,Bryan Magee,4.14,0751333328,9780751333329,eng,240,518,45,11/1/2005,DK Publishing (Dorling Kindersley)
23265,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller/Lynn Keller,4.4,0472064843,9780472064847,en-US,424,5,0,12/14/1994,University of Michigan Press
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,0807840890,9780807840894,eng,563,22,2,9/20/1982,University of North Carolina Press
23314,Ulysses Found,Ernle Bradford,4.07,0750937254,9780750937252,eng,238,38,8,2/1/2005,History Press Ltd
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,0971500762,9780971500761,en-US,296,186,11,6/28/2007,Veritas Publishing
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,0971500746,9780971500747,eng,407,461,29,6/28/2006,Veritas Publishing
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,4.38,0964326191,9780964326194,eng,432,752,37,6/23/2001,Veritas Publishing
23377,Where Is Baby's Mommy? (A Lift-the-Flap Book),Karen Katz,4.15,0689835612,9780689835612,eng,14,434,28,4/1/2001,Little Simon
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,Kate Klise/M. Sarah Klise,4.2,0380793474,9780380793471,eng,144,3208,306,3/9/1999,HarperCollins
23410,Pimsleur German Level 1 CD: [Lessons 1-30],Pimsleur Language Programs,4.23,0743518365,9780743518369,eng,16,58,10,4/1/2010,Pimsleur
23419,The Consolations of Philosophy,Alain de Botton,4.01,0679779175,9780679779179,en-US,265,745,47,4/3/2001,Vintage
23423,The Consolations of Philosophy,Alain de Botton,4.01,0140276610,9780140276619,eng,272,763,70,3/1/2001,Penguin
23439,Die Farbe von Wasser,James   McBride,4.09,342661278X,9780582461536,ger,317,38,1,2/1/2001,Droemer Knaur
23453,Dragons of Winter Night (Dragonlance: Chronicles #2),Margaret Weis/Tracy Hickman,4.12,0786930675,9780786930678,en-US,361,424,20,7/1/2003,Wizards of the Coast
23454,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis/Tracy Hickman,4.12,1932796789,9780582461536,eng,358,745,401,4/10/2007,Devil's Due Publishing
23468,Letters to a Young Artist,Anna Deavere Smith,4.02,1400032385,9781400032389,eng,240,543,50,1/24/2006,Anchor
23491,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,0791063372,9780791063378,eng,258,14,2,6/15/2002,Chelsea House Publications
23504,The Art of Fullmetal Alchemist: The Anime,Hiromu Arakawa/Akira Watanabe/Eric Searleman,4.44,1421507668,9781421507668,eng,96,266,8,10/17/2006,VIZ Media LLC
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,1421508389,9781421508382,eng,192,7655,129,1/16/2007,VIZ Media LLC
23518,Bad Astronomy,Philip Plait,4.04,0471409766,9780471409762,eng,277,5247,234,3/5/2002,Wiley
23520,The Complete World of Greek Mythology,Richard Buxton,4.24,0500251215,9780500251218,eng,256,1598,46,6/28/2004,Thames & Hudson
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,4.0,0446607258,9780446607254,eng,330,1747,192,8/1/1999,Warner
23522,Mythology,Edith Hamilton/Steele Savage,4.0,0316341517,9780316341516,eng,497,745,47,9/14/1998,Little  Brown and Company
23524,Mythology: The DC Comics Art of Alex Ross,Alex Ross/Geoff Spear/Chip Kidd,4.33,0375714626,9780375714627,eng,320,1994,37,11/8/2005,Pantheon
23525,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow,4.11,0195153820,9780195153828,eng,365,1107,33,10/17/2002,Oxford University Press  USA
23526,Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology  Specially Arranged for Children Five and Up by an Educational Expert,William F. Russell,4.12,0517588374,9780517588376,eng,272,249,44,4/28/1992,Broadway Books
23545,Watchmen on the Walls,Hannah Hurnard,4.02,0805413995,9780805413991,eng,184,39,6,3/1/1998,B&H Publishing Group
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson,4.02,0446691860,9780446691864,en-GB,227,1827,116,9/25/2006,Warner Books
23548,The Children's Book of America,William J. Bennett/Michael Hague,4.19,0684849305,9780684849300,en-US,112,95,13,11/2/1998,Simon & Schuster
23558,Awake in the Dark: The Best of Roger Ebert,Roger Ebert/David Bordwell,4.2,0226182002,9780226182001,eng,512,416,30,9/15/2006,University of Chicago Press
23573,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,0836279298,9780836279290,eng,123,40,6,1/1/1986,Andrews McMeel Publishing
23588,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,0618083618,9780618083619,en-US,224,8140,32,10/18/2000,Mariner Books
23589,The J.R.R. Tolkien Companion and Guide,Christina Scull/Wayne G. Hammond,4.64,0618391134,9780618391134,eng,299,45,0,11/2/2006,Houghton Mifflin Harcourt
23598,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,4.51,0618391029,9780618391028,eng,299,40,2,11/2/2006,Houghton Mifflin Harcourt
23600,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,0395606497,9780395606490,eng,496,2572,41,10/27/1992,Houghton Mifflin Harcourt
23601,The J.R.R. Tolkien Companion and Guide  Volume 2: Reader's Guide,Wayne G. Hammond/Wayne G. Hammond,4.46,0618391010,9780618391011,eng,299,31,2,11/2/2006,Houghton Mifflin Harcourt
23603,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,0007149123,9780007149124,eng,178,3242,162,9/2/2002,HarperCollins Publishers
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,0898708257,9780898708257,eng,256,467,31,12/1/2001,Ignatius Press
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,0007137435,9780007137435,eng,484,51,3,8/5/2002,HarperCollins
23640,Understanding The Lord of the Rings: The Best of Tolkien Criticism,Rose A. Zimbardo/Neil D. Isaacs,4.02,0618422536,9780618422531,eng,304,2067,17,5/12/2005,Mariner Books
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,026110330X,9780261103306,eng,289,559,55,9/15/1997,Houghton Mifflin Company
23685,Ranma 1/2  Vol. 36 (Ranma ½ (US 2nd)  #36),Rumiko Takahashi,4.14,142150507X,9781421505077,eng,182,863,33,11/1/2006,Viz Media
23686,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,4.15,1569319626,9781569319628,eng,304,745,309,5/7/2003,VIZ Media LLC
23689,Ranma 1/2  Vol. 35 (Ranma ½ (US 2nd)  #35),Rumiko Takahashi,4.1,1421505061,9781421505060,eng,208,752,13,8/8/2006,VIZ Media LLC
23692,Ranma 1/2  Vol. 34 (Ranma ½ (US 2nd)  #34),Rumiko Takahashi,4.08,1421505053,9781421505053,eng,182,782,13,5/1/2006,Viz Media
23693,Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),Rumiko Takahashi,4.13,1591161290,9781591161295,eng,184,1392,39,2/4/2004,Viz Media
23697,Mermaid Saga  Vol. 2,Rumiko Takahashi,4.05,1591164842,9781591164845,eng,208,92,3,9/21/2004,VIZ Media LLC
23703,Maison Ikkoku  Volume 15 (Maison Ikkoku  #15),Rumiko Takahashi,4.36,1421502798,9781421502793,en-US,208,257,11,2/14/2006,VIZ Media LLC
23704,Maison Ikkoku  Volume 14 (Maison Ikkoku  #14),Rumiko Takahashi,4.3,1421501422,9781421501420,eng,240,245,6,12/13/2005,VIZ Media LLC
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,4.27,1591168694,9781591168690,eng,323,250,3,8/9/2005,VIZ Media LLC
23707,Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),Rumiko Takahashi,4.22,1591163196,9781591163190,en-US,208,300,5,6/2/2004,Viz Media
23708,Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),Rumiko Takahashi,4.19,1591164222,9781591164227,en-US,208,291,4,8/17/2004,Viz Media
23709,Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),Rumiko Takahashi,4.28,159116804X,9781591168041,eng,232,252,4,6/7/2005,VIZ Media LLC
23710,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),Rumiko Takahashi,4.19,1591166179,9781591166177,en-US,232,272,4,2/9/2005,VIZ Media LLC
23720,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),Hayao Miyazaki/David Lewis/Toren Smith/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.59,1591163528,9781591163527,eng,134,1956,38,6/2/2004,VIZ Media
23721,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.62,1591163544,9781591163541,eng,159,1776,33,8/10/2004,VIZ Media
23722,Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591164125,9781591164128,eng,151,1904,28,6/30/2004,VIZ Media
23724,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Hayao Miyazaki/Matt Thorn/Kaori Inoue/Joe Yamazaki/Walden Wong/Izumi Evers,4.61,1591163552,9781591163558,eng,223,1716,79,9/7/2004,VIZ Media
23734,Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,4.59,2723433927,9780582461536,fre,144,29,2,6/12/2001,Glénat
